"Geo_code","Geo_Label","Population","Year","Cohort","Eventname","Event_Label","Adjusted_Rate","OE_Ratio","Percentile","Short_label","cohort_web_label","Geo_Name"
"27","STATE",113948,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",254.01,0.7,21.1,"Hospice Reimbursements","Reimbursements","Montana"
"35","STATE",76685,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",122.17,0.31,1.9,"Hospice Reimbursements","Reimbursements","North Dakota"
"41","STATE",78582,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",393.81,1.04,61.5,"Hospice Reimbursements","Reimbursements","Rhode Island"
"20","STATE",164657,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",275.96,0.75,28.8,"Hospice Reimbursements","Reimbursements","Maine"
"32","STATE",161140,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",406.24,1.13,69.2,"Hospice Reimbursements","Reimbursements","New Mexico"
"45","STATE",1819744,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",483.45,1.34,78.8,"Hospice Reimbursements","Reimbursements","Texas"
"26","STATE",569095,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",412.35,1.08,67.3,"Hospice Reimbursements","Reimbursements","Missouri"
"32","STATE",164856,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",440.34,1.19,71.1,"Hospice Reimbursements","Reimbursements","New Mexico"
"44","STATE",587775,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",403.18,0.95,44.2,,,"Tennessee"
"11","STATE",724145,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",556.8,1.55,94.2,"Hospice Reimbursements","Reimbursements","Georgia"
"43","STATE",96993,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",149.52,0.39,5.7,"Hospice Reimbursements","Reimbursements","South Dakota"
"41","STATE",82989,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",357.26,0.99,55.7,"Hospice Reimbursements","Reimbursements","Rhode Island"
"53","STATE",63009,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",165.45,0.43,7.6,"Hospice Reimbursements","Reimbursements","Wyoming"
"47","STATE",92410,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",311.67,0.8,26.9,"Hospice Reimbursements","Reimbursements","Vermont"
"35","STATE",75795,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",109.12,0.3,1.9,"Hospice Reimbursements","Reimbursements","North Dakota"
"43","STATE",97487,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",138.5,0.39,5.7,"Hospice Reimbursements","Reimbursements","South Dakota"
"28","STATE",225326,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",288.1,0.71,15.3,"Hospice Reimbursements","Reimbursements","Nebraska"
"09","STATE",45750,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",306.97,0.72,15.3,,,"District of Columbia"
"03","STATE",529037,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",456.2,1.27,80.7,"Hospice Reimbursements","Reimbursements","Arizona"
"09","STATE",44890,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",251.99,0.66,13.4,"Hospice Reimbursements","Reimbursements","District of Columbia"
"20","STATE",162888,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",301.45,0.79,30.7,"Hospice Reimbursements","Reimbursements","Maine"
"02","STATE",64625,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",175.69,0.45,7.6,"Hospice Reimbursements","Reimbursements","Alaska"
"43","STATE",97326,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",139.62,0.39,5.7,"Hospice Reimbursements","Reimbursements","South Dakota"
"07","STATE",339279,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",247.47,0.65,13.4,"Hospice Reimbursements","Reimbursements","Connecticut"
"06","STATE",381113,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",424.07,1.05,65.3,"Hospice Reimbursements","Reimbursements","Colorado"
"52","STATE",464918,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",399.43,1.05,67.3,"Hospice Reimbursements","Reimbursements","Wisconsin"
"17","STATE",328502,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",361.68,0.9,40.3,"Hospice Reimbursements","Reimbursements","Kansas"
"17","STATE",330626,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",382.74,0.9,42.3,,,"Kansas"
"42","STATE",498388,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",597.03,1.56,90.3,"Hospice Reimbursements","Reimbursements","South Carolina"
"13","STATE",153100,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",471.6,1.21,78.8,"Hospice Reimbursements","Reimbursements","Idaho"
"15","STATE",619160,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",412.73,0.97,53.8,,,"Indiana"
"11","STATE",693835,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",554,1.54,92.3,"Hospice Reimbursements","Reimbursements","Georgia"
"12","STATE",82352,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",339.75,0.89,48,"Hospice Reimbursements","Reimbursements","Hawaii"
"13","STATE",125148,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",408.73,1.13,71.1,"Hospice Reimbursements","Reimbursements","Idaho"
"42","STATE",509588,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",590.6,1.6,96.1,"Hospice Reimbursements","Reimbursements","South Carolina"
"06","STATE",302208,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",409.96,1.14,73,"Hospice Reimbursements","Reimbursements","Colorado"
"10","STATE",1819990,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",486.96,1.35,82.6,"Hospice Reimbursements","Reimbursements","Florida"
"35","STATE",79516,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",138.4,0.34,1.9,"Hospice Reimbursements","Reimbursements","North Dakota"
"03","STATE",541654,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",464.14,1.22,80.7,"Hospice Reimbursements","Reimbursements","Arizona"
"26","STATE",557894,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",403.41,1.04,63.4,"Hospice Reimbursements","Reimbursements","Missouri"
"12","STATE",94911,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",452.21,1.07,65.3,,,"Hawaii"
"51","STATE",199358,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",348.54,0.86,36.5,"Hospice Reimbursements","Reimbursements","West Virginia"
"19","STATE",368777,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",486.44,1.32,78.8,"Hospice Reimbursements","Reimbursements","Louisiana"
"24","STATE",237724,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",340.7,0.88,44.2,"Hospice Reimbursements","Reimbursements","Minnesota"
"44","STATE",586334,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",382.93,0.95,48,"Hospice Reimbursements","Reimbursements","Tennessee"
"42","STATE",552483,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",511.82,1.32,88.4,"Hospice Reimbursements","Reimbursements","South Carolina"
"36","STATE",866711,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",402.34,1.12,75,"Hospice Reimbursements","Reimbursements","Ohio"
"42","STATE",563956,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",512.72,1.27,84.6,"Hospice Reimbursements","Reimbursements","South Carolina"
"35","STATE",77891,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",124.88,0.35,1.9,"Hospice Reimbursements","Reimbursements","North Dakota"
"42","STATE",568512,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",529.92,1.25,84.6,,,"South Carolina"
"99","STATE",26707061,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",424.07,1,,,,"United States"
"41","STATE",75570,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",383.8,1,63.4,"Hospice Reimbursements","Reimbursements","Rhode Island"
"19","STATE",361414,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",545.87,1.29,86.5,,,"Louisiana"
"41","STATE",78331,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",356.8,0.97,55.7,"Hospice Reimbursements","Reimbursements","Rhode Island"
"38","STATE",304125,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",381.67,0.98,51.9,"Hospice Reimbursements","Reimbursements","Oregon"
"10","STATE",1854820,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",457.56,1.21,76.9,"Hospice Reimbursements","Reimbursements","Florida"
"41","STATE",79083,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",364.23,1.01,61.5,"Hospice Reimbursements","Reimbursements","Rhode Island"
"10","STATE",1853013,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",482.86,1.14,75,,,"Florida"
"12","STATE",89169,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",367.86,1.02,61.5,"Hospice Reimbursements","Reimbursements","Hawaii"
"26","STATE",561687,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",389.98,1.03,59.6,"Hospice Reimbursements","Reimbursements","Missouri"
"29","STATE",204078,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",418.39,1.16,71.1,"Hospice Reimbursements","Reimbursements","Nevada"
"07","STATE",281994,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",291.32,0.72,19.2,"Hospice Reimbursements","Reimbursements","Connecticut"
"05","STATE",2079302,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",320.02,0.89,50,"Hospice Reimbursements","Reimbursements","California"
"41","STATE",76032,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",388.98,1,55.7,"Hospice Reimbursements","Reimbursements","Rhode Island"
"37","STATE",416282,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",540.22,1.34,88.4,"Hospice Reimbursements","Reimbursements","Oklahoma"
"36","STATE",934600,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",450.08,1.12,71.1,"Hospice Reimbursements","Reimbursements","Ohio"
"41","STATE",75646,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",376.81,0.93,46.1,"Hospice Reimbursements","Reimbursements","Rhode Island"
"10","STATE",1852392,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",464.29,1.15,76.9,"Hospice Reimbursements","Reimbursements","Florida"
"24","STATE",274005,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",269.76,0.73,21.1,"Hospice Reimbursements","Reimbursements","Minnesota"
"51","STATE",206244,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",327.91,0.86,42.3,"Hospice Reimbursements","Reimbursements","West Virginia"
"01","STATE",471540,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",548.3,1.52,90.3,"Hospice Reimbursements","Reimbursements","Alabama"
"39","STATE",1017199,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",325.8,0.9,51.9,"Hospice Reimbursements","Reimbursements","Pennsylvania"
"01","STATE",405021,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",655.64,1.55,96.1,,,"Alabama"
"26","STATE",538564,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",424.52,1,55.7,,,"Missouri"
"53","STATE",81913,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",162.87,0.38,1.9,,,"Wyoming"
"39","STATE",1030401,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",316.13,0.86,42.3,"Hospice Reimbursements","Reimbursements","Pennsylvania"
"52","STATE",479398,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",372.69,1.01,63.4,"Hospice Reimbursements","Reimbursements","Wisconsin"
"33","STATE",1417026,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",179.96,0.47,7.6,"Hospice Reimbursements","Reimbursements","New York"
"13","STATE",126740,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",470.74,1.23,73,"Hospice Reimbursements","Reimbursements","Idaho"
"15","STATE",633346,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",378.85,1,53.8,"Hospice Reimbursements","Reimbursements","Indiana"
"13","STATE",139543,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",458.94,1.27,82.6,"Hospice Reimbursements","Reimbursements","Idaho"
"05","STATE",2141323,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",360.3,0.94,57.6,"Hospice Reimbursements","Reimbursements","California"
"19","STATE",368620,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",524.58,1.3,86.5,"Hospice Reimbursements","Reimbursements","Louisiana"
"28","STATE",197741,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",241.57,0.67,17.3,"Hospice Reimbursements","Reimbursements","Nebraska"
"19","STATE",368370,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",467.93,1.3,82.6,"Hospice Reimbursements","Reimbursements","Louisiana"
"39","STATE",1061934,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",315.54,0.83,36.5,"Hospice Reimbursements","Reimbursements","Pennsylvania"
"10","STATE",1825196,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",449.63,1.25,78.8,"Hospice Reimbursements","Reimbursements","Florida"
"50","STATE",561611,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",273.65,0.74,26.9,"Hospice Reimbursements","Reimbursements","Washington"
"36","STATE",953594,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",422.73,1.11,73,"Hospice Reimbursements","Reimbursements","Ohio"
"39","STATE",1066664,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",314.71,0.81,28.8,"Hospice Reimbursements","Reimbursements","Pennsylvania"
"44","STATE",573110,2012,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",336.77,0.88,46.1,"Hospice Reimbursements","Reimbursements","Tennessee"
"06","STATE",367802,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",441.73,1.04,63.4,,,"Colorado"
"39","STATE",1081850,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",319.1,0.79,23,"Hospice Reimbursements","Reimbursements","Pennsylvania"
"22","STATE",640214,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",321.98,0.87,46.1,"Hospice Reimbursements","Reimbursements","Massachusetts"
"04","STATE",338966,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",361.37,0.93,48,"Hospice Reimbursements","Reimbursements","Arkansas"
"53","STATE",76206,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",147.69,0.38,3.8,"Hospice Reimbursements","Reimbursements","Wyoming"
"25","STATE",340084,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",573.91,1.35,90.3,,,"Mississippi"
"01","STATE",487604,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",559.77,1.52,92.3,"Hospice Reimbursements","Reimbursements","Alabama"
"20","STATE",151848,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",367.37,0.91,44.2,"Hospice Reimbursements","Reimbursements","Maine"
"38","STATE",281427,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",348.89,0.94,53.8,"Hospice Reimbursements","Reimbursements","Oregon"
"53","STATE",73494,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",124.51,0.33,3.8,"Hospice Reimbursements","Reimbursements","Wyoming"
"16","STATE",375503,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",255.9,0.71,21.1,"Hospice Reimbursements","Reimbursements","Iowa"
"38","STATE",286107,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",331.94,0.92,50,"Hospice Reimbursements","Reimbursements","Oregon"
"05","STATE",2186165,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",358.33,0.97,57.6,"Hospice Reimbursements","Reimbursements","California"
"38","STATE",294791,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",350.28,0.97,53.8,"Hospice Reimbursements","Reimbursements","Oregon"
"38","STATE",295840,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",383.85,1.01,55.7,"Hospice Reimbursements","Reimbursements","Oregon"
"19","STATE",361658,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",486.13,1.35,80.7,"Hospice Reimbursements","Reimbursements","Louisiana"
"17","STATE",319722,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",327.43,0.86,40.3,"Hospice Reimbursements","Reimbursements","Kansas"
"44","STATE",579079,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",328.03,0.91,48,"Hospice Reimbursements","Reimbursements","Tennessee"
"45","STATE",1775123,2016,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",530.62,1.4,92.3,"Hospice Reimbursements","Reimbursements","Texas"
"19","STATE",370943,2017,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",506.55,1.3,84.6,"Hospice Reimbursements","Reimbursements","Louisiana"
"45","STATE",1742868,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",546.06,1.35,90.3,"Hospice Reimbursements","Reimbursements","Texas"
"37","STATE",383147,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",540.12,1.5,88.4,"Hospice Reimbursements","Reimbursements","Oklahoma"
"03","STATE",507408,2014,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",489.33,1.36,88.4,"Hospice Reimbursements","Reimbursements","Arizona"
"02","STATE",71775,2019,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",194.94,0.46,7.6,,,"Alaska"
"36","STATE",892764,2011,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",451.08,1.25,75,"Hospice Reimbursements","Reimbursements","Ohio"
"25","STATE",337720,2018,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",549.44,1.36,92.3,"Hospice Reimbursements","Reimbursements","Mississippi"
"37","STATE",394218,2013,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",508.05,1.38,84.6,"Hospice Reimbursements","Reimbursements","Oklahoma"
"15","STATE",639349,2015,"Payment","pmt_hospice","Hospice Reimbursements per Enrollee",346.69,0.96,51.9,"Hospice Reimbursements","Reimbursements","Indiana"
